date,Banxico,Fed,VIX,USD_MXN
27/09/2024,10.5,4.83,16.959999084472656,19.6697
30/09/2024,10.5,4.83,16.729999542236328,19.644
01/10/2024,10.5,4.83,19.260000228881836,19.644
02/10/2024,10.5,4.83,18.899999618530273,19.3885
03/10/2024,10.5,4.83,20.489999771118164,19.4678
04/10/2024,10.5,4.83,19.209999084472656,19.2127
07/10/2024,10.5,4.83,22.639999389648438,19.3388
08/10/2024,10.5,4.83,21.420000076293945,19.3532
09/10/2024,10.5,4.83,20.860000610351562,19.4175
10/10/2024,10.5,4.83,20.93000030517578,19.5113
11/10/2024,10.5,4.83,20.459999084472656,19.3983
14/10/2024,10.5,4.83,19.700000762939453,19.342
15/10/2024,10.5,4.83,20.639999389648438,19.62
16/10/2024,10.5,4.83,19.579999923706055,19.8925
17/10/2024,10.5,4.83,19.110000610351562,19.9313
18/10/2024,10.5,4.83,18.030000686645508,19.8325
21/10/2024,10.5,4.83,18.37000084,20.0075
22/10/2024,10.5,4.83,18.200000762939453,19.8985
23/10/2024,10.5,4.83,19.239999771118164,19.9338
24/10/2024,10.5,4.83,19.079999923706055,19.8385
25/10/2024,10.5,4.83,20.329999923706055,19.9303
28/10/2024,10.5,4.83,19.799999237060547,20.0007
29/10/2024,10.5,4.83,19.34000015258789,20.0208
30/10/2024,10.5,4.83,20.350000381469727,20.1617
31/10/2024,10.5,4.83,23.15999984741211,20.0378
01/11/2024,10.5,4.83,21.87999916,20.0908
04/11/2024,10.5,4.83,21.979999542236328,20.0367
05/11/2024,10.5,4.83,20.489999771118164,20.2695
06/11/2024,10.5,4.83,16.270000457763672,20.3093
07/11/2024,10.5,4.83,15.199999809265137,19.8277
08/11/2024,10.5,4.58,14.93999958,20.1332
11/11/2024,10.5,4.58,14.970000267028809,20.4502
12/11/2024,10.5,4.58,14.710000038146973,20.5693
13/11/2024,10.5,4.58,14.020000457763672,20.6025
14/11/2024,10.5,4.58,14.31000042,20.494
15/11/2024,10.25,4.58,16.139999389648438,20.3887
18/11/2024,10.25,4.58,15.579999923706055,20.3887
19/11/2024,10.25,4.58,16.350000381469727,20.1848
20/11/2024,10.25,4.58,17.15999984741211,20.2903
21/11/2024,10.25,4.58,16.87000084,20.3775
22/11/2024,10.25,4.58,15.239999771118164,20.4872
25/11/2024,10.25,4.58,14.600000381469727,20.2993
26/11/2024,10.25,4.58,14.100000381469727,20.7185
27/11/2024,10.25,4.58,14.100000381469727,20.6418
28/11/2024,10.25,4.58,14.100000381469727,20.4173
29/11/2024,10.25,4.58,13.510000228881836,20.3212
02/12/2024,10.25,4.58,13.34000015258789,20.4357
03/12/2024,10.25,4.58,13.300000190734863,20.3233
04/12/2024,10.25,4.58,13.449999809265137,20.283
05/12/2024,10.25,4.58,13.539999961853027,20.1963
06/12/2024,10.25,4.58,12.770000457763672,20.2275
09/12/2024,10.25,4.58,14.18999958,20.1547
10/12/2024,10.25,4.58,14.180000305175781,20.2485
11/12/2024,10.25,4.58,13.579999923706055,20.1647
12/12/2024,10.25,4.58,13.920000076293945,20.1647
13/12/2024,10.25,4.58,13.81000042,20.142
16/12/2024,10.25,4.58,14.68999958,20.1448
17/12/2024,10.25,4.58,15.869999885559082,20.2363
18/12/2024,10.25,4.58,27.62000084,20.1395
19/12/2024,10.25,4.33,24.09000015258789,20.4402
20/12/2024,10,4.33,18.360000610351562,20.1035
23/12/2024,10,4.33,16.780000686645508,20.1948
24/12/2024,10,4.33,14.270000457763672,20.1558
25/12/2024,10,4.33,14.270000457763672,20.1558
26/12/2024,10,4.33,14.729999542236328,20.1657
27/12/2024,10,4.33,15.949999809265137,20.2683
30/12/2024,10,4.33,17.399999618530273,20.5103
31/12/2024,10,4.33,17.350000381469727,20.7862
01/01/2025,10,4.33,17.350000381469727,20.7862
02/01/2025,10,4.33,17.93000030517578,20.6917
03/01/2025,10,4.33,16.12999916,20.6708
06/01/2025,10,4.33,16.040000915527344,20.3195
07/01/2025,10,4.33,17.81999969482422,20.344
08/01/2025,10,4.33,17.700000762939453,20.3823
09/01/2025,10,4.33,17.700000762939453,20.4742
10/01/2025,10,4.33,19.540000915527344,20.7045
13/01/2025,10,4.33,19.190000534057617,20.8012
14/01/2025,10,4.33,18.709999084472656,20.482
15/01/2025,10,4.33,16.12000084,20.4875
16/01/2025,10,4.33,16.600000381469727,20.7732
17/01/2025,10,4.33,15.970000267028809,20.718
20/01/2025,10,4.33,15.970000267028809,20.543
21/01/2025,10,4.33,15.06000042,20.6358
22/01/2025,10,4.33,15.100000381469727,20.5397
23/01/2025,10,4.33,15.020000457763672,20.3943
24/01/2025,10,4.33,14.850000381469727,20.2255
27/01/2025,10,4.33,17.899999618530273,20.7002
28/01/2025,10,4.33,16.40999984741211,20.5668
29/01/2025,10,4.33,16.559999465942383,20.5677
30/01/2025,10,4.33,15.84000015258789,20.4497
31/01/2025,10,4.33,16.43000030517578,20.6068
03/02/2025,10,4.33,18.62000084,20.6068
04/02/2025,10,4.33,17.209999084472656,20.4268
05/02/2025,10,4.33,15.770000457763672,20.6363
06/02/2025,10,4.33,15.5,20.5125
07/02/2025,9.5,4.33,16.540000915527344,20.5512
10/02/2025,9.5,4.33,15.81000042,20.6693
11/02/2025,9.5,4.33,16.020000457763672,20.568
12/02/2025,9.5,4.33,15.890000343322754,20.4917
13/02/2025,9.5,4.33,15.100000381469727,20.4978
14/02/2025,9.5,4.33,14.770000457763672,20.3082
17/02/2025,9.5,4.33,14.770000457763672,20.283
18/02/2025,9.5,4.33,15.350000381469727,20.2617
19/02/2025,9.5,4.33,15.270000457763672,20.4208
20/02/2025,9.5,4.33,15.65999984741211,20.3733
21/02/2025,9.5,4.33,18.209999084472656,20.3448
24/02/2025,9.5,4.33,18.979999542236328,20.464
25/02/2025,9.5,4.33,19.43000030517578,20.4683
26/02/2025,9.5,4.33,19.100000381469727,20.4277
27/02/2025,9.5,4.33,21.12999916,20.4722
28/02/2025,9.5,4.33,19.62999916,20.508
03/03/2025,9.5,4.33,22.780000686645508,20.4333
04/03/2025,9.5,4.33,23.510000228881836,20.8518
05/03/2025,9.5,4.33,21.93000030517578,20.3893
06/03/2025,9.5,4.33,24.87000084,20.2777
07/03/2025,9.5,4.33,23.37000084,20.283
10/03/2025,9.5,4.33,27.860000610351562,20.2922
11/03/2025,9.5,4.33,26.920000076293945,20.3388
12/03/2025,9.5,4.33,24.229999542236328,20.1828
13/03/2025,9.5,4.33,24.65999984741211,20.0848
14/03/2025,9.5,4.33,21.770000457763672,19.8693
17/03/2025,9.5,4.33,20.510000228881836,19.8693
18/03/2025,9.5,4.33,21.700000762939453,19.9845
19/03/2025,9.5,4.33,19.899999618530273,20.0553
20/03/2025,9.5,4.33,19.799999237060547,20.1345
21/03/2025,9.5,4.33,19.280000686645508,20.2163
24/03/2025,9.5,4.33,17.479999542236328,20.1123
25/03/2025,9.5,4.33,17.149999618530273,20.0762
26/03/2025,9.5,4.33,18.329999923706055,20.0963
27/03/2025,9.5,4.33,18.690000534057617,20.3182
28/03/2025,9,4.33,21.649999618530273,20.4003
31/03/2025,9,4.33,22.280000686645508,20.438
01/04/2025,9,4.33,21.770000457763672,20.3587
02/04/2025,9,4.33,21.510000228881836,20.4568
03/04/2025,9,4.33,30.020000457763672,19.9708
04/04/2025,9,4.33,45.310001373291016,20.501
07/04/2025,9,4.33,46.97999954223633,20.6947
08/04/2025,9,4.33,52.33000183105469,20.6867
09/04/2025,9,4.33,33.619998931884766,20.7653
10/04/2025,9,4.33,40.720001220703125,20.492
11/04/2025,9,4.33,37.560001373291016,20.3363
14/04/2025,9,4.33,30.889999389648438,20.1025
15/04/2025,9,4.33,30.12000084,20.0213
16/04/2025,9,4.33,32.63999938964844,19.9737
17/04/2025,9,4.33,29.649999618530273,19.9737
18/04/2025,9,4.33,29.649999618530273,19.9737
21/04/2025,9,4.33,33.81999969482422,19.6718
22/04/2025,9,4.33,30.56999969482422,19.5688
23/04/2025,9,4.33,28.450000762939453,19.6278
24/04/2025,9,4.33,26.469999313354492,19.5825
25/04/2025,9,4.33,24.84000015258789,19.5478
28/04/2025,9,4.33,25.149999618530273,19.5723
29/04/2025,9,4.33,24.170000076293945,19.5868
30/04/2025,9,4.33,24.700000762939453,19.6095
01/05/2025,9,4.33,24.600000381469727,19.6095
02/05/2025,9,4.33,22.68000030517578,19.657
05/05/2025,9,4.33,23.639999389648438,19.6365
06/05/2025,9,4.33,24.760000228881836,19.6785
07/05/2025,9,4.33,23.549999237060547,19.588
08/05/2025,9,4.33,22.479999542236328,19.5642
09/05/2025,9,4.33,21.899999618530273,19.4912
12/05/2025,9,4.33,18.389999389648438,19.6162
13/05/2025,9,4.33,18.219999313354492,19.4373
14/05/2025,9,4.33,18.62000084,19.363
15/05/2025,9,4.33,17.829999923706055,19.478
16/05/2025,8.5,4.33,17.239999771118164,19.5147
19/05/2025,8.5,4.33,18.139999389648438,19.3723
20/05/2025,8.5,4.33,18.09000015258789,19.2648
21/05/2025,8.5,4.33,20.87000084,19.3198
22/05/2025,8.5,4.33,20.280000686645508,19.3227
23/05/2025,8.5,4.33,22.290000915527344,19.2748
26/05/2025,8.5,4.33,22.290000915527344,19.2188
27/05/2025,8.5,4.33,18.959999084472656,19.2338
28/05/2025,8.5,4.33,19.309999465942383,19.4
29/05/2025,8.5,4.33,19.18000030517578,19.328
30/05/2025,8.5,4.33,18.56999969482422,19.3858
02/06/2025,8.5,4.33,18.360000610351562,19.2338
03/06/2025,8.5,4.33,17.690000534057617,19.2638
04/06/2025,8.5,4.33,17.610000610351562,19.1932
05/06/2025,8.5,4.33,18.479999542236328,19.17
06/06/2025,8.5,4.33,16.770000457763672,19.1317
09/06/2025,8.5,4.33,17.15999984741211,19.0595
10/06/2025,8.5,4.33,16.950000762939453,19.0518
11/06/2025,8.5,4.33,17.260000228881836,18.879
12/06/2025,8.5,4.33,18.020000457763672,18.9068
13/06/2025,8.5,4.33,20.81999969482422,18.9302
16/06/2025,8.5,4.33,19.110000610351562,18.9083
17/06/2025,8.5,4.33,21.600000381469727,18.9872
18/06/2025,8.5,4.33,20.139999389648438,19.0047
19/06/2025,8.5,4.33,20.139999389648438,19.0898
20/06/2025,8.5,4.33,20.62000084,19.1458
23/06/2025,8.5,4.33,19.829999923706055,19.1527
24/06/2025,8.5,4.33,17.479999542236328,19.0267
25/06/2025,8.5,4.33,16.760000228881836,18.9203
26/06/2025,8.5,4.33,16.59000015258789,18.8928
27/06/2025,8,4.33,16.31999969482422,18.8483
30/06/2025,8,4.33,16.729999542236328,18.8332
01/07/2025,8,4.33,16.829999923706055,18.765
02/07/2025,8,4.33,16.639999389648438,18.754
03/07/2025,8,4.33,16.37999916,18.6652
04/07/2025,8,4.33,16.37999916,18.6327
07/07/2025,8,4.33,17.790000915527344,18.6698
08/07/2025,8,4.33,16.809999465942383,18.714
09/07/2025,8,4.33,15.93999958,18.5733
10/07/2025,8,4.33,15.779999732971191,18.6267
11/07/2025,8,4.33,16.399999618530273,18.6595
14/07/2025,8,4.33,17.200000762939453,18.751
15/07/2025,8,4.33,17.37999916,18.8397
16/07/2025,8,4.33,17.15999984741211,18.7178
17/07/2025,8,4.33,16.520000457763672,18.7685
18/07/2025,8,4.33,16.40999984741211,18.72
21/07/2025,8,4.33,16.649999618530273,18.6455
22/07/2025,8,4.33,16.5,18.6212
23/07/2025,8,4.33,15.369999885559082,18.5735
24/07/2025,8,4.33,15.390000343322754,18.5538
25/07/2025,8,4.33,14.930000305175781,18.557
28/07/2025,8,4.33,15.029999732971191,18.7267
29/07/2025,8,4.33,15.979999542236328,18.7642
30/07/2025,8,4.33,15.479999542236328,18.796
31/07/2025,8,4.33,16.719999313354492,18.7963
01/08/2025,8,4.33,20.37999916,18.916
04/08/2025,8,4.33,17.520000457763672,18.8783
05/08/2025,8,4.33,17.850000381469727,18.762
06/08/2025,8,4.33,16.770000457763672,18.6192
07/08/2025,8,4.33,16.56999969482422,18.6765
08/08/2025,7.75,4.33,15.149999618530273,18.5518
11/08/2025,7.75,4.33,16.25,18.6683
12/08/2025,7.75,4.33,14.729999542236328,18.5657
13/08/2025,7.75,4.33,14.489999771118164,18.6353
14/08/2025,7.75,4.33,14.829999923706055,18.8137
15/08/2025,7.75,4.33,15.09000015258789,18.7295
18/08/2025,7.75,4.33,14.989999771118164,18.784
19/08/2025,7.75,4.33,15.569999694824219,18.7982
20/08/2025,7.75,4.33,15.68999958,18.7572
21/08/2025,7.75,4.33,16.600000381469727,18.7737
22/08/2025,7.75,4.33,14.220000267028809,18.595
25/08/2025,7.75,4.33,14.789999961853027,18.6368
26/08/2025,7.75,4.33,14.619999885559082,18.6843
27/08/2025,7.75,4.33,14.850000381469727,18.6912
28/08/2025,7.75,4.33,14.430000305175781,18.6522
29/08/2025,7.75,4.33,15.359999656677246,18.644
01/09/2025,7.75,4.33,15.359999656677246,18.646
02/09/2025,7.75,4.33,17.170000076293945,18.7072
03/09/2025,7.75,4.33,16.350000381469727,18.6873
04/09/2025,7.75,4.33,15.300000190734863,18.7577
05/09/2025,7.75,4.33,15.180000305175781,18.6792
08/09/2025,7.75,4.33,15.109999656677246,18.655
09/09/2025,7.75,4.33,15.039999961853027,18.6353
10/09/2025,7.75,4.33,15.350000381469727,18.592
11/09/2025,7.75,4.33,14.710000038146973,18.5287
12/09/2025,7.75,4.33,14.760000228881836,18.4757
15/09/2025,7.75,4.33,15.68999958,18.3635
16/09/2025,7.75,4.33,16.360000610351562,18.3635
17/09/2025,7.75,4.33,15.720000267028809,18.3257
18/09/2025,7.75,4.08,15.699999809265137,18.361
19/09/2025,7.75,4.08,15.449999809265137,18.3892
22/09/2025,7.75,4.09,16.100000381469727,18.4082
23/09/2025,7.75,4.09,16.639999389648438,18.3232
24/09/2025,7.75,4.09,16.18000030517578,18.4312
25/09/2025,7.75,4.09,16.739999771118164,18.4457
26/09/2025,7.5,4.09,15.289999961853027,18.3825
29/09/2025,7.5,4.09,16.12000084,18.3507
30/09/2025,7.5,4.09,16.280000686645508,18.3342
01/10/2025,7.5,4.09,16.290000915527344,18.3477
02/10/2025,7.5,4.09,16.62999916,18.4843
03/10/2025,7.5,4.09,16.649999618530273,18.3902
06/10/2025,7.5,4.09,16.37000084,18.3528
07/10/2025,7.5,4.09,17.239999771118164,18.3762
08/10/2025,7.5,4.1,16.299999237060547,18.3477
09/10/2025,7.5,4.1,16.43000030517578,18.383
10/10/2025,7.5,4.1,21.65999984741211,18.5567
13/10/2025,7.5,4.1,19.030000686645508,18.44
14/10/2025,7.5,4.1,20.809999465942383,18.522
15/10/2025,7.5,4.1,20.639999389648438,18.4808
16/10/2025,7.5,4.11,25.309999465942383,18.4108
17/10/2025,7.5,4.11,20.780000686645508,18.407
20/10/2025,7.5,4.11,18.229999542236328,18.4032
21/10/2025,7.5,4.11,17.87000084,18.4252
22/10/2025,7.5,4.11,18.600000381469727,18.4333
23/10/2025,7.5,4.11,17.299999237060547,18.4033
24/10/2025,7.5,4.11,16.37000084,18.3948
27/10/2025,7.5,4.12,15.789999961853027,18.3892
28/10/2025,7.5,4.12,16.420000076293945,18.4145
29/10/2025,7.5,4.12,16.920000076293945,18.4072
30/10/2025,7.5,3.87,16.90999984741211,18.538
31/10/2025,7.5,3.86,17.440000534057617,18.5725
03/11/2025,7.5,3.87,17.170000076293945,18.4835
04/11/2025,7.5,3.87,19,18.6133
05/11/2025,7.5,3.87,18.010000228881836,18.5947
06/11/2025,7.5,3.87,19.5,18.6233
07/11/2025,7.25,3.87,19.079999923706055,18.5
10/11/2025,7.25,3.87,17.600000381469727,18.3922
11/11/2025,7.25,3.87,17.280000686645508,18.3333
12/11/2025,7.25,3.87,17.510000228881836,18.2982
13/11/2025,7.25,3.88,20,18.2805
14/11/2025,7.25,3.88,19.829999923706055,18.3262
17/11/2025,7.25,3.88,22.37999916,18.3262
18/11/2025,7.25,3.88,24.690000534057617,18.3728
19/11/2025,7.25,3.88,23.65999984741211,18.341
20/11/2025,7.25,3.88,26.420000076293945,18.355
21/11/2025,7.25,3.88,23.43000030517578,18.4965
24/11/2025,7.25,3.88,20.520000457763672,18.4997
25/11/2025,7.25,3.88,18.559999465942383,18.4308
26/11/2025,7.25,3.88,17.190000534057617,18.356
27/11/2025,7.25,3.88,17.190000534057617,18.3467
28/11/2025,7.25,3.89,16.350000381469727,18.3075
01/12/2025,7.25,3.89,17.239999771118164,18.2757
02/12/2025,7.25,3.89,16.59000015258789,18.291
03/12/2025,7.25,3.89,16.079999923706055,18.2642
04/12/2025,7.25,3.89,15.779999732971191,18.2293
05/12/2025,7.25,3.89,15.40999984741211,18.186
08/12/2025,7.25,3.89,16.65999984741211,18.2367
09/12/2025,7.25,3.89,16.93000030517578,18.194
10/12/2025,7.25,3.89,15.770000457763672,18.2085
11/12/2025,7.25,3.64,14.850000381469727,18.0543
12/12/2025,7.25,3.64,15.739999771118164,18.0543
15/12/2025,7.25,3.64,16.5,17.9925
16/12/2025,7.25,3.64,16.479999542236328,17.9525
17/12/2025,7.25,3.64,17.62000084,18.02
18/12/2025,7.25,3.64,16.87000084,17.9792
19/12/2025,7,3.64,14.90999984741211,18.0065
22/12/2025,7,3.64,14.079999923706055,17.9785
23/12/2025,7,3.64,14,17.9332
24/12/2025,7,3.64,13.470000267028809,17.9248
25/12/2025,7,3.64,13.470000267028809,17.9248
26/12/2025,7,3.64,13.600000381469727,17.9042
29/12/2025,7,3.64,14.199999809265137,17.9667
30/12/2025,7,3.64,14.329999923706055,17.9528
31/12/2025,7,3.64,14.949999809265137,18.0012
01/01/2026,7,3.64,14.949999809265137,18.0012
02/01/2026,7,3.64,14.510000228881836,17.8803
05/01/2026,7,3.64,14.899999618530273,17.8905
06/01/2026,7,3.64,14.75,17.9697
07/01/2026,7,3.64,15.380000114440918,17.9587
08/01/2026,7,3.64,15.449999809265137,17.9807
09/01/2026,7,3.64,14.489999771118164,17.9842
12/01/2026,7,3.64,15.119999885559082,17.9075
13/01/2026,7,3.64,15.979999542236328,17.854
14/01/2026,7,3.64,16.75,17.8167
15/01/2026,7,3.64,15.84000015258789,17.6897
16/01/2026,7,3.64,15.859999656677246,17.6867
19/01/2026,7,3.64,15.859999656677246,17.599
20/01/2026,7,3.64,20.09000015258789,17.6008
21/01/2026,7,3.64,16.899999618530273,17.452
22/01/2026,7,3.64,15.640000343322754,17.4828
23/01/2026,7,3.64,16.09000015258789,17.4545
26/01/2026,7,3.64,16.149999618530273,17.283
27/01/2026,7,3.64,16.350000381469727,17.2357
28/01/2026,7,3.64,16.350000381469727,17.2322
29/01/2026,7,3.64,16.87999916,17.2532
30/01/2026,7,3.64,17.440000534057617,17.331
02/02/2026,7,3.64,16.34000015258789,17.331
03/02/2026,7,3.64,18,17.235
04/02/2026,7,3.64,18.639999389648438,17.2925
05/02/2026,7,3.64,21.770000457763672,17.407
06/02/2026,7,3.64,20.37000084,17.2988
09/02/2026,7,3.64,17.360000610351562,17.1907
10/02/2026,7,3.64,17.790000915527344,17.2315
11/02/2026,7,3.64,17.649999618530273,17.2155
12/02/2026,7,3.64,20.81999969482422,17.2
13/02/2026,7,3.64,20.600000381469727,17.1798
16/02/2026,7,3.64,20.600000381469727,17.1723
17/02/2026,7,3.64,20.290000915527344,17.1753
18/02/2026,7,3.64,19.62000084,17.1392
19/02/2026,7,3.64,20.229999542236328,17.27
20/02/2026,7,3.64,19.09000015258789,17.1722
23/02/2026,7,3.64,21.010000228881836,17.2162
24/02/2026,7,3.64,19.549999237060547,17.191
25/02/2026,7,3.64,17.93000030517578,17.17
26/02/2026,7,3.64,18.62999916,17.2563
27/02/2026,7,3.64,19.860000610351562,17.2193
02/03/2026,7,3.64,21.440000534057617,17.3485
03/03/2026,7,3.64,23.56999969482422,17.7228
04/03/2026,7,3.64,21.149999618530273,17.5445
05/03/2026,7,3.64,23.75,17.677
06/03/2026,7,3.64,29.489999771118164,17.7962
09/03/2026,7,3.64,25.5,17.7687
10/03/2026,7,3.64,24.93000030517578,17.5037
11/03/2026,7,3.64,24.229999542236328,17.6543
12/03/2026,7,3.64,27.290000915527344,17.8368
13/03/2026,7,3.64,27.190000534057617,17.9218
16/03/2026,7,3.64,23.510000228881836,17.9218
17/03/2026,7,3.64,22.37000084,17.6922
18/03/2026,7,3.64,25.09000015258789,17.669
19/03/2026,7,3.64,24.059999465942383,17.8117
20/03/2026,7,3.64,26.780000686645508,17.8998
23/03/2026,7,3.64,26.149999618530273,17.778
24/03/2026,7,3.64,26.950000762939453,17.8047
25/03/2026,7,3.64,25.329999923706055,17.7548
26/03/2026,7,3.64,27.440000534057617,17.7957
27/03/2026,6.75,3.64,31.049999237060547,18.0667
30/03/2026,6.75,3.64,30.610000610351562,18.1033
31/03/2026,6.75,3.64,25.25,18.0033
01/04/2026,6.75,3.64,24.540000915527344,17.8117
02/04/2026,6.75,3.64,23.87000084,17.8117
03/04/2026,6.75,3.64,23.87000084,17.8117
06/04/2026,6.75,3.64,24.170000076293945,17.7932
07/04/2026,6.75,3.64,25.780000686645508,17.758
08/04/2026,6.75,3.64,21.040000915527344,17.4157
09/04/2026,6.75,3.64,19.489999771118164,17.3593
10/04/2026,6.75,3.64,19.229999542236328,17.3033
13/04/2026,6.75,3.64,19.12000084,17.347
14/04/2026,6.75,3.64,18.360000610351562,17.2688
15/04/2026,6.75,3.64,18.170000076293945,17.2623
16/04/2026,6.75,3.64,17.940000534057617,17.2723
17/04/2026,6.75,3.64,17.479999542236328,17.2447
20/04/2026,6.75,3.64,18.87000084,17.32
21/04/2026,6.75,3.64,19.5,17.3323
22/04/2026,6.75,3.64,18.920000076293945,17.3287
23/04/2026,6.75,3.64,19.309999465942383,17.3587
24/04/2026,6.75,3.64,18.709999084472656,17.4052
27/04/2026,6.75,3.64,18.020000457763672,17.3838
28/04/2026,6.75,3.64,17.829999923706055,17.403
29/04/2026,6.75,3.64,18.809999465942383,17.4948
30/04/2026,6.75,3.64,16.889999389648438,17.5118
01/05/2026,6.75,3.64,16.989999771118164,17.5118
04/05/2026,6.75,3.64,18.290000915527344,17.5157
05/05/2026,6.75,3.64,17.37999916,17.3752
06/05/2026,6.75,3.64,17.389999389648438,17.253
07/05/2026,6.75,3.63,17.079999923706055,17.24
08/05/2026,6.5,3.63,17.190000534057617,17.2105
11/05/2026,6.5,3.63,18.37999916,17.1908
12/05/2026,6.5,3.63,17.989999771118164,17.252
13/05/2026,6.5,3.63,17.87000084,17.1878
14/05/2026,6.5,3.63,17.260000228881836,17.213
15/05/2026,6.5,3.63,18.43000030517578,17.3477
18/05/2026,6.5,3.63,17.81999969482422,17.2928
19/05/2026,6.5,3.62,18.059999465942383,17.3968
20/05/2026,6.5,3.62,17.440000534057617,17.2938
21/05/2026,6.5,3.62,16.760000228881836,17.3305
22/05/2026,6.5,3.62,16.700000762939453,17.3213
25/05/2026,6.5,3.62,16.59000015258789,17.272
26/05/2026,6.5,3.62,17.010000228881836,17.3232
27/05/2026,6.5,3.62,16.290000915527344,17.3793
28/05/2026,6.5,3.62,15.739999771118164,17.3213
29/05/2026,6.5,3.62,15.319999694824219,17.3505
01/06/2026,6.5,3.62,16.049999237060547,17.378
02/06/2026,6.5,3.62,15.770000457763672,17.2945
03/06/2026,6.5,3.62,16.059999465942383,17.3328
04/06/2026,6.5,3.62,15.399999618530273,17.2888
05/06/2026,6.5,3.62,21.510000228881836,17.4755
08/06/2026,6.5,3.62,18.920000076293945,17.4453
09/06/2026,6.5,3.62,19.87000084,17.4312
10/06/2026,6.5,3.62,22.219999313354492,17.3898
11/06/2026,6.5,3.62,19.440000534057617,17.3833
12/06/2026,6.5,3.62,17.68000030517578,17.2067
15/06/2026,6.5,3.63,16.200000762939453,17.2008
16/06/2026,6.5,3.63,16.40999984741211,17.2023
17/06/2026,6.5,3.63,18.440000534057617,17.1892
18/06/2026,6.5,3.63,16.399999618530273,17.3688
19/06/2026,6.5,3.63,16.399999618530273,17.3247
22/06/2026,6.5,3.63,17.280000686645508,17.348
23/06/2026,6.5,3.63,19.489999771118164,17.5505
24/06/2026,6.5,3.63,18.62999916,17.6213
25/06/2026,6.5,3.63,18.889999389648438,17.526
26/06/2026,6.5,3.63,18.40999984741211,17.47
29/06/2026,6.5,3.63,17.649999618530273,17.5053
30/06/2026,6.5,3.63,16.450000762939453,17.4693
01/07/2026,6.5,3.63,16.59000015258789,17.5368
02/07/2026,6.5,3.63,16.149999618530273,17.4725
03/07/2026,6.5,3.63,16.149999618530273,17.4758
06/07/2026,6.5,3.63,15.569999694824219,17.4342
07/07/2026,6.5,3.63,16.12999916,17.4958
08/07/2026,6.5,3.62,16.899999618530273,17.5993
09/07/2026,6.5,3.62,15.84000015258789,17.535
10/07/2026,6.5,3.62,15.029999732971191,17.4842
13/07/2026,6.5,3.62,17.15999984741211,17.5023
14/07/2026,6.5,3.63,16.5,17.4278
15/07/2026,6.5,3.63,15.670000076293945,17.391
16/07/2026,6.5,3.63,16.729999542236328,17.4418
17/07/2026,6.5,3.63,18.770000457763672,17.5242
20/07/2026,6.5,3.63,18.649999618530273,17.4315
21/07/2026,6.5,3.63,17.049999237060547,17.3975
22/07/2026,6.5,3.63,16.639999389648438,17.3973
23/07/2026,6.5,3.63,18.700000762939453,17.513
24/07/2026,6.5,3.63,18.579999923706055,17.4635
27/07/2026,6.5,3.63,18.670000076293945,17.444
28/07/2026,6.5,3.63,18.209999084472656,17.4312
29/07/2026,6.5,3.63,20.65999984741211,17.5133
30/07/2026,6.5,3.63,17.09000015258789,17.3562
31/07/2026,6.5,3.63,15.989999771118164,17.3288
03/08/2026,6.5,3.63,15.859999656677246,17.3317
04/08/2026,6.5,3.63,16.5,17.2717
05/08/2026,6.5,3.63,15.81000042,17.2317
06/08/2026,6.5,3.63,15.149999618530273,17.2195
07/08/2026,6.5,3.63,14.899999618530273,17.1387
10/08/2026,6.5,3.63,15.460000038146973,17.1408
11/08/2026,6.5,3.63,15.279999732971191,17.1092
